City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
299,Vasai,IN,2020-08-25 21:38:42,19.47,72.8,82.4,88,75,5.82
300,Jalu,LY,2020-08-25 21:38:42,29.03,21.55,79.86,49,0,11.83
301,Kushmurun,KZ,2020-08-25 21:38:43,52.45,64.63,62.71,67,39,9.08
302,Asau,RO,2020-08-25 21:38:43,46.43,26.4,60.01,99,99,1.48
303,Yuci,CN,2020-08-25 21:38:43,37.68,112.73,59.0,87,1,1.97
304,Bell Ville,AR,2020-08-25 21:38:43,-32.63,-62.69,80.01,49,54,5.93
305,Luganville,VU,2020-08-25 21:38:44,-15.53,167.17,80.6,88,40,6.93
306,Port Shepstone,ZA,2020-08-25 21:38:44,-30.74,30.45,70.43,56,0,19.62
307,Wanning,CN,2020-08-25 21:38:44,18.8,110.4,81.64,81,40,11.92
308,Aksu,CN,2020-08-25 21:38:44,41.12,80.26,79.68,20,7,5.32
309,Gladstone,AU,2020-08-25 21:38:44,-23.85,151.25,53.6,54,0,5.82
310,Luwuk,ID,2020-08-25 21:38:45,-0.95,122.79,76.03,79,82,6.6
311,Labelle,US,2020-08-25 21:38:45,26.76,-81.44,91.4,63,40,9.17
312,Takoradi,GH,2020-08-25 21:38:45,4.88,-1.76,74.05,89,40,7.76
313,Tocopilla,CL,2020-08-25 21:38:45,-22.09,-70.2,63.37,62,14,8.72
314,Gogrial,SS,2020-08-25 21:38:46,8.53,28.1,73.54,91,77,2.1
315,Leningradskiy,RU,2020-08-25 21:38:46,69.38,178.42,39.52,91,100,12.77
316,Buala,SB,2020-08-25 21:38:46,-8.14,159.59,83.19,74,74,7.83
317,Biak,ID,2020-08-25 21:38:47,-0.91,122.88,75.43,83,78,8.21
318,Kilindoni,TZ,2020-08-25 21:38:47,-7.91,39.67,76.41,83,0,12.57
319,Merauke,ID,2020-08-25 21:38:47,-8.47,140.33,77.61,81,100,16.04
320,Barrow,US,2020-08-25 21:38:47,71.29,-156.79,39.2,93,90,6.93
321,Richards Bay,ZA,2020-08-25 21:38:48,-28.78,32.04,72.73,58,0,14.88
322,Sanchursk,RU,2020-08-25 21:38:48,56.94,47.25,58.3,83,99,3.53
323,Katobu,ID,2020-08-25 21:38:48,-4.94,122.53,73.18,81,8,6.58
324,Gazojak,TM,2020-08-25 21:38:49,41.19,61.4,65.39,46,0,11.34
325,Piacabucu,BR,2020-08-25 21:38:49,-10.41,-36.43,73.38,78,39,10.67
326,Shahrud,IR,2020-08-25 21:38:49,36.42,54.98,52.29,64,0,7.99
327,Mahajanga,MG,2020-08-25 21:38:49,-15.72,46.32,69.8,88,5,2.24
328,Novikovo,RU,2020-08-25 21:38:49,51.15,37.89,65.73,47,6,5.61
329,Tomatlan,MX,2020-08-25 21:38:50,19.93,-105.25,83.89,79,59,4.79
330,Termoli,IT,2020-08-25 21:38:50,41.99,14.99,72.0,76,0,1.99
331,Cayenne,GF,2020-08-25 21:36:53,4.93,-52.33,86.0,66,4,9.17
332,Craig,US,2020-08-25 21:38:50,40.52,-107.55,91.4,15,1,4.7
333,Naryan-Mar,RU,2020-08-25 21:38:51,67.67,53.09,51.6,92,24,0.51
334,Teknaf,BD,2020-08-25 21:38:51,20.86,92.31,78.78,91,99,13.4
335,Makakilo City,US,2020-08-25 21:38:51,21.35,-158.09,89.6,46,20,10.29
336,Machiques,VE,2020-08-25 21:38:51,10.06,-72.55,84.34,78,66,5.14
337,Achalpur,IN,2020-08-25 21:38:52,21.26,77.51,74.79,87,60,4.83
338,Sur,OM,2020-08-25 21:38:52,22.57,59.53,85.32,65,81,4.52
339,Cidreira,BR,2020-08-25 21:38:52,-30.18,-50.21,62.62,83,0,24.58
340,Zhigansk,RU,2020-08-25 21:38:53,66.77,123.37,45.36,57,0,6.31
341,Salamanca,ES,2020-08-25 21:38:53,40.83,-6.0,73.0,56,0,5.1
342,Saulkrasti,LV,2020-08-25 21:38:53,57.26,24.41,52.0,93,41,3.36
343,Matay,EG,2020-08-25 21:38:54,28.42,30.78,81.63,42,0,12.01
344,Innisfail,AU,2020-08-25 21:38:54,-17.53,146.03,59.0,91,56,5.99
345,Goundi,TD,2020-08-25 21:38:54,9.36,17.37,70.56,96,100,0.51
346,Kalmunai,LK,2020-08-25 21:38:55,7.42,81.82,78.31,84,100,8.43
347,Vila,PT,2020-08-25 21:38:55,42.03,-8.16,69.01,93,39,1.12
348,Poya,NC,2020-08-25 21:38:55,-21.35,165.15,69.76,62,39,9.17
349,Harper,LR,2020-08-25 21:38:56,4.38,-7.72,75.18,83,89,6.6
350,Rio Grande,BR,2020-08-25 21:38:56,-32.03,-52.1,66.2,72,93,13.87
351,Medicine Hat,CA,2020-08-25 21:35:05,50.05,-110.67,78.01,38,75,5.82
352,Deputatskiy,RU,2020-08-25 21:38:56,69.3,139.9,31.28,94,31,3.6
353,Batouri,CM,2020-08-25 21:38:56,4.43,14.37,68.77,96,100,1.43
354,Port Blair,IN,2020-08-25 21:38:57,11.67,92.75,81.01,80,91,8.59
355,Bathsheba,BB,2020-08-25 21:38:57,13.22,-59.52,86.0,74,40,14.99
356,Kallithea,GR,2020-08-25 21:38:57,37.95,23.7,82.0,54,75,3.85
357,Les Cayes,HT,2020-08-25 21:38:57,18.2,-73.75,82.2,77,65,7.4
358,Lensk,RU,2020-08-25 21:38:58,60.73,114.93,42.24,68,0,4.72
359,Redwater,US,2020-08-25 21:38:58,33.36,-94.25,91.99,52,40,6.93
360,Kalemie,CD,2020-08-25 21:38:58,-5.95,29.19,72.45,55,1,3.31
361,Daru,PG,2020-08-25 21:38:58,-9.08,143.21,76.87,87,99,18.66
362,Tieling,CN,2020-08-25 21:38:59,42.29,123.84,69.06,84,100,3.56
363,North Bend,US,2020-08-25 21:38:59,43.41,-124.22,78.01,68,1,21.92
364,Lyubech,UA,2020-08-25 21:38:59,51.7,30.66,60.48,97,100,6.85
365,Sorland,NO,2020-08-25 21:38:59,67.67,12.69,48.2,81,40,9.17
366,Beloha,MG,2020-08-25 21:39:00,-25.17,45.05,65.61,88,5,3.76
367,Kruisfontein,ZA,2020-08-25 21:39:00,-34.0,24.73,62.01,71,9,7.0
368,Hofn,IS,2020-08-25 21:39:00,64.25,-15.21,50.54,84,17,3.38
369,Baykit,RU,2020-08-25 21:39:00,61.67,96.37,55.38,80,99,3.47
370,San Isidro,PE,2020-08-25 21:39:01,-12.12,-77.05,64.4,72,90,12.75
371,Laguna,US,2020-08-25 21:39:01,38.42,-121.42,93.0,29,1,8.05
372,Puerto Lempira,HN,2020-08-25 21:39:01,15.27,-83.77,86.0,74,75,11.41
373,Yongchang,CN,2020-08-25 21:39:01,30.04,119.73,82.0,79,0,7.0
374,Korcula,HR,2020-08-25 21:39:02,42.96,17.14,73.4,53,8,4.7
375,Talcahuano,CL,2020-08-25 21:34:41,-36.72,-73.12,55.4,71,75,19.46
376,Neiafu,TO,2020-08-25 21:39:02,-18.65,-173.98,78.8,78,75,4.7
377,Linkoping,SE,2020-08-25 21:39:02,58.41,15.62,53.6,66,36,4.7
378,Alofi,NU,2020-08-25 21:39:02,-19.06,-169.92,78.8,61,75,8.05
379,Salina,US,2020-08-25 21:39:03,38.84,-97.61,96.8,25,1,12.75
380,Baruun-Urt,MN,2020-08-25 21:39:03,46.68,113.28,51.78,83,39,1.74
381,Maykor,RU,2020-08-25 21:39:04,59.01,55.88,54.88,96,0,7.81
382,Daultala,PK,2020-08-25 21:39:04,33.19,73.14,82.0,100,40,3.36
383,Manokwari,ID,2020-08-25 21:39:04,-0.87,134.08,79.05,71,6,3.49
384,Srednekolymsk,RU,2020-08-25 21:39:04,67.45,153.68,43.05,71,93,3.74
385,Koumac,NC,2020-08-25 21:39:04,-20.57,164.28,71.28,70,52,12.33
386,Touros,BR,2020-08-25 21:39:05,-5.2,-35.46,77.0,83,20,12.75
387,Morristown,US,2020-08-25 21:37:08,36.21,-83.29,86.0,74,40,11.41
388,Port Lincoln,AU,2020-08-25 21:36:06,-34.73,135.87,52.68,63,51,9.44
389,Rawson,AR,2020-08-25 21:39:05,-43.3,-65.1,45.54,77,99,15.14
390,Erdenet,MN,2020-08-25 21:39:06,49.03,104.08,49.86,87,98,3.22
391,Valdivia,CL,2020-08-25 21:39:06,-39.81,-73.25,55.4,76,75,5.82
392,Vila Franca Do Campo,PT,2020-08-25 21:39:06,37.72,-25.43,73.4,94,40,8.05
393,Kizhinga,RU,2020-08-25 21:39:06,51.85,109.91,48.25,92,30,1.39
394,Bolshaya Sosnova,RU,2020-08-25 21:39:06,57.67,54.6,54.99,93,0,6.85
395,Acajutla,SV,2020-08-25 21:39:07,13.59,-89.83,89.6,62,40,2.24
396,Ayan,RU,2020-08-25 21:39:07,56.45,138.17,53.49,89,100,17.56
397,Swidwin,PL,2020-08-25 21:39:07,53.77,15.78,60.01,10,99,9.98
398,Visakhapatnam,IN,2020-08-25 21:39:07,17.69,83.21,77.0,100,90,2.24
399,Puerto Narino,CO,2020-08-25 21:39:08,-3.77,-70.38,89.6,52,20,4.7
400,Serenje,ZM,2020-08-25 21:39:08,-13.23,30.24,60.89,65,14,5.41
401,Mehamn,NO,2020-08-25 21:39:08,71.04,27.85,48.2,76,75,5.82
402,Olga,RU,2020-08-25 21:39:08,43.74,135.29,69.6,93,3,2.82
403,Loznica,RS,2020-08-25 21:39:08,44.53,19.22,64.0,93,30,1.12
404,Puerto Leguizamo,CO,2020-08-25 21:39:09,-0.19,-74.78,85.23,59,65,2.13
405,Florianopolis,BR,2020-08-25 21:39:09,-27.61,-48.5,68.0,72,16,11.41
406,Udachnyy,RU,2020-08-25 21:39:09,66.42,112.4,42.8,66,3,2.24
407,Yanam,IN,2020-08-25 21:39:09,16.73,82.22,78.94,89,100,4.21
408,Bethel,US,2020-08-25 21:39:10,41.37,-73.41,84.99,73,40,5.82
409,Majene,ID,2020-08-25 21:39:10,-3.54,118.97,76.24,84,40,12.33
410,Zatoka,UA,2020-08-25 21:39:10,46.07,30.47,66.2,82,85,2.24
411,Aykhal,RU,2020-08-25 21:39:10,66.0,111.5,42.8,69,16,2.24
412,Andahuaylas,PE,2020-08-25 21:39:11,-13.66,-73.39,62.78,43,4,7.7
413,Mushie,CD,2020-08-25 21:39:11,-3.02,16.9,78.8,67,2,2.89
414,Lasa,IT,2020-08-25 21:39:11,46.62,10.7,68.0,77,20,1.12
415,Fairbanks,US,2020-08-25 21:34:22,64.84,-147.72,57.2,82,75,3.36
416,Luena,AO,2020-08-25 21:39:12,-11.78,19.92,62.26,31,0,2.48
417,Ancud,CL,2020-08-25 21:38:45,-41.87,-73.82,52.0,81,75,9.17
418,Boysun,UZ,2020-08-25 21:39:12,38.21,67.2,63.25,48,83,1.03
419,Abu Samrah,SY,2020-08-25 21:39:13,35.3,37.18,72.18,57,0,8.25
420,Mabaruma,GY,2020-08-25 21:39:13,8.2,-59.78,79.36,83,81,4.79
421,Deogarh,IN,2020-08-25 21:39:13,21.53,84.73,76.01,93,100,5.26
422,Saint-Augustin,CA,2020-08-25 21:39:13,51.23,-58.65,59.22,81,100,14.58
423,Mindelo,CV,2020-08-25 21:39:14,16.89,-24.98,82.4,74,40,5.82
424,Chara,RU,2020-08-25 21:39:14,56.91,118.26,47.68,72,37,2.15
425,Rio Gallegos,AR,2020-08-25 21:36:35,-51.62,-69.22,42.8,38,0,16.11
426,Hirara,JP,2020-08-25 21:39:14,24.8,125.28,83.52,85,97,21.3
427,Mount Gambier,AU,2020-08-25 21:39:15,-37.83,140.77,39.2,93,90,5.82
428,Joshimath,IN,2020-08-25 21:39:15,30.57,79.57,67.53,56,86,1.34
429,Camocim,BR,2020-08-25 21:39:15,-2.9,-40.84,76.55,81,0,9.24
430,Kvarkeno,RU,2020-08-25 21:39:15,52.08,59.73,61.41,73,22,7.9
431,Geraldton,AU,2020-08-25 21:39:15,-28.77,114.6,44.6,93,0,3.36
432,Mitu,CO,2020-08-25 21:39:16,1.2,-70.17,78.96,72,99,2.28
433,Ust-Tsilma,RU,2020-08-25 21:39:16,65.44,52.15,54.39,96,99,6.6
434,Ketchikan,US,2020-08-25 21:39:17,55.34,-131.65,55.4,100,90,9.17
435,Kirakira,SB,2020-08-25 21:39:17,-10.45,161.92,83.44,75,65,9.37
436,Nipawin,CA,2020-08-25 21:39:17,53.37,-104.0,60.8,93,90,8.05
437,Ascension,US,2020-08-25 21:39:18,30.22,-90.9,89.6,66,75,4.7
438,Pangnirtung,CA,2020-08-25 21:39:18,66.15,-65.71,44.6,93,75,6.93
439,Sorong,ID,2020-08-25 21:39:18,-0.88,131.25,76.32,87,41,13.49
440,Vagur,FO,2020-08-25 21:39:18,61.47,-6.81,49.44,74,27,14.32
441,Kiruna,SE,2020-08-25 21:39:19,67.86,20.23,41.0,93,81,1.12
442,Hami,CN,2020-08-25 21:39:19,42.8,93.45,80.02,22,0,5.28
443,Sabzevar,IR,2020-08-25 21:39:19,36.21,57.68,60.69,41,0,6.26
444,Lubumbashi,CD,2020-08-25 21:39:20,-11.66,27.48,65.16,48,37,1.28
445,Chicama,PE,2020-08-25 21:39:20,-7.84,-79.15,66.7,64,0,9.24
446,La Palma,US,2020-08-25 21:38:23,33.85,-118.05,95.0,38,1,5.82
447,Kushima,JP,2020-08-25 21:39:20,31.46,131.23,77.0,100,75,9.17
448,Jacobabad,PK,2020-08-25 21:39:21,28.28,68.44,85.75,72,100,3.74
449,Probistip,MK,2020-08-25 21:39:21,42.0,22.18,69.8,64,40,9.17
450,Zaozerne,UA,2020-08-25 21:39:21,45.16,33.28,73.31,70,0,10.36
451,Lubango,AO,2020-08-25 21:39:22,-14.92,13.49,57.07,67,0,0.27
452,Arkhangelsk,RU,2020-08-25 21:35:24,64.54,40.54,42.8,100,20,4.47
453,Dudinka,RU,2020-08-25 21:39:22,69.41,86.18,50.0,87,48,6.71
454,Yermekeyevo,RU,2020-08-25 21:39:23,54.08,53.67,58.17,91,51,1.23
455,Newala,TZ,2020-08-25 21:39:23,-10.94,39.28,61.84,100,1,7.45
456,Kununurra,AU,2020-08-25 21:38:43,-15.77,128.73,60.8,32,13,4.36
457,Chilca,PE,2020-08-25 21:39:23,-12.52,-76.74,64.4,72,90,12.75
458,Astara,AZ,2020-08-25 21:39:24,38.5,48.67,64.4,100,0,3.53
459,Praia Da Vitoria,PT,2020-08-25 21:39:24,38.73,-27.07,77.0,78,40,12.46
460,Ternate,ID,2020-08-25 21:39:24,0.8,127.4,79.68,78,48,6.78
461,Katherine,AU,2020-08-25 21:39:25,-14.47,132.27,59.0,41,20,4.7
462,Ust-Karsk,RU,2020-08-25 21:39:25,52.7,118.81,46.85,88,28,1.7
463,Hayden,US,2020-08-25 21:39:25,47.77,-116.79,84.0,28,1,5.82
464,Bac Lieu,VN,2020-08-25 21:39:26,9.29,105.72,80.01,85,0,8.39
465,Dezhou,CN,2020-08-25 21:39:26,37.45,116.29,72.88,84,100,4.74
466,Chute-Aux-Outardes,CA,2020-08-25 21:39:26,49.12,-68.4,69.8,68,90,5.82
467,Pimentel,PE,2020-08-25 21:39:26,-6.84,-79.93,69.8,60,17,20.8
468,Tekeli,KZ,2020-08-25 21:39:27,44.83,78.82,55.13,64,41,3.51
469,Dwarka,IN,2020-08-25 21:39:27,22.24,68.97,82.06,81,45,22.35
470,Grand Gaube,MU,2020-08-25 21:39:27,-20.01,57.66,71.01,76,20,5.99
471,Humberto De Campos,BR,2020-08-25 21:39:27,-2.6,-43.46,75.88,85,28,4.61
472,Vigrestad,NO,2020-08-25 21:39:27,58.57,5.7,54.0,99,100,18.1
473,Knysna,ZA,2020-08-25 21:37:23,-34.04,23.05,57.2,87,44,17.22
474,Maniitsoq,GL,2020-08-25 21:39:28,65.42,-52.9,47.21,79,18,9.15
475,Sibolga,ID,2020-08-25 21:34:56,1.74,98.78,75.07,83,55,3.98
476,Wiarton,CA,2020-08-25 21:39:29,44.74,-81.13,77.0,69,20,8.05
477,Saldanha,ZA,2020-08-25 21:39:29,-33.01,17.94,55.4,93,74,3.36
478,La Joya,MX,2020-08-25 21:39:29,18.67,-99.47,84.0,61,40,4.7
479,Clyde River,CA,2020-08-25 21:39:30,70.47,-68.59,44.53,71,0,7.96
480,Gimbi,ET,2020-08-25 21:39:30,9.17,35.83,55.85,100,100,2.55
481,Chitipa,MW,2020-08-25 21:39:30,-9.7,33.27,65.3,66,80,7.61
482,Beringovskiy,RU,2020-08-25 21:39:30,63.05,179.32,51.03,75,92,14.18
483,Bud,US,2020-08-25 21:39:31,39.45,-86.18,91.0,58,1,7.23
484,Yebaishou,CN,2020-08-25 21:39:31,41.4,119.64,70.48,69,100,2.37
485,Nsanje,MW,2020-08-25 21:39:31,-16.92,35.26,72.77,67,9,1.23
486,Celestun,MX,2020-08-25 21:39:31,20.87,-90.4,85.62,69,100,8.72
487,Barth,DE,2020-08-25 21:39:32,54.36,12.72,62.6,77,75,5.82
488,Tevriz,RU,2020-08-25 21:39:32,57.51,72.4,51.51,98,100,3.96
489,Rossland,CA,2020-08-25 21:39:32,49.08,-117.8,75.0,38,4,4.0
490,Port Hardy,CA,2020-08-25 21:39:32,50.7,-127.42,64.4,59,75,9.17
491,Winnemucca,US,2020-08-25 21:39:33,40.97,-117.74,91.4,17,1,6.93
492,Mercedes,AR,2020-08-25 21:39:33,-34.65,-59.43,66.0,85,94,1.01
493,Petropavlovsk-Kamchatskiy,RU,2020-08-25 21:39:34,53.05,158.65,48.2,100,92,2.24
494,Xuddur,SO,2020-08-25 21:39:34,4.12,43.89,74.1,74,94,17.25
495,Harrisburg,US,2020-08-25 21:35:24,40.27,-76.88,89.6,43,75,12.75
496,Makarov,RU,2020-08-25 21:39:34,48.63,142.8,66.38,89,26,7.18
497,Nurlat,RU,2020-08-25 21:39:35,54.43,50.81,58.44,94,59,1.45
498,Saint-Ambroise,CA,2020-08-25 21:39:35,48.55,-71.33,64.4,63,75,23.04
499,Jati,PK,2020-08-25 21:39:35,24.35,68.27,80.24,85,86,11.43
500,Oranjemund,NA,2020-08-25 21:39:36,-28.55,16.43,54.16,89,0,2.91
501,Scarborough,GB,2020-08-25 21:39:36,54.28,-0.4,59.0,94,100,1.99
502,Yeppoon,AU,2020-08-25 21:39:37,-23.13,150.73,50.0,87,1,3.36
503,Racine,US,2020-08-25 21:39:37,42.75,-88.08,82.0,69,1,6.93
504,Batemans Bay,AU,2020-08-25 21:39:37,-35.72,150.18,39.99,100,0,3.18
505,Banes,CU,2020-08-25 21:39:37,20.96,-75.72,84.2,70,75,6.93
506,Khovu-Aksy,RU,2020-08-25 21:39:37,51.13,93.6,50.4,87,95,2.73
507,East Wenatchee Bench,US,2020-08-25 21:39:38,47.43,-120.28,84.99,21,1,6.93
508,Paamiut,GL,2020-08-25 21:39:38,61.99,-49.67,43.72,79,0,13.49
509,Uray,RU,2020-08-25 21:39:38,60.12,64.78,53.96,98,100,5.41
510,Gat,IL,2020-08-25 21:39:39,31.61,34.76,79.0,32,0,1.99
511,Neuquen,AR,2020-08-25 21:39:39,-38.95,-68.06,53.6,54,21,9.17
512,Manikganj,BD,2020-08-25 21:39:39,23.86,90.01,82.4,78,40,9.17
513,Ozinki,RU,2020-08-25 21:39:39,51.18,49.68,68.61,42,0,4.72
514,Lucea,JM,2020-08-25 21:39:40,18.45,-78.17,88.0,55,40,6.93
515,Plouzane,FR,2020-08-25 21:39:40,48.38,-4.62,60.8,87,90,13.87
516,Vestmanna,FO,2020-08-25 21:39:40,62.16,-7.17,46.4,75,87,4.7
517,Taltal,CL,2020-08-25 21:39:40,-25.4,-70.48,58.23,57,0,4.05
518,Maragogi,BR,2020-08-25 21:39:41,-9.01,-35.22,73.99,78,60,9.33
519,Chino Valley,US,2020-08-25 21:39:41,34.76,-112.45,89.01,27,1,10.29
520,West Helena,US,2020-08-25 21:39:41,34.55,-90.64,87.01,88,48,7.78
521,Oksfjord,NO,2020-08-25 21:39:41,70.24,22.35,48.2,93,75,5.82
522,Hervey Bay,AU,2020-08-25 21:39:42,-25.3,152.85,51.8,53,0,5.82
523,Xai-Xai,MZ,2020-08-25 21:39:42,-25.05,33.64,72.28,54,0,13.38
524,Coquimbo,CL,2020-08-25 21:39:43,-29.95,-71.34,51.8,93,75,5.82
525,Aksarka,RU,2020-08-25 21:39:43,66.56,67.8,50.7,81,100,6.55
526,Rajbiraj,NP,2020-08-25 21:39:43,26.53,86.75,83.44,72,68,4.03
527,Pathein,MM,2020-08-25 21:39:43,16.78,94.73,77.25,94,100,4.56
528,Rock Springs,US,2020-08-25 21:39:44,41.59,-109.2,87.8,18,1,9.17
529,Saint-Leu,RE,2020-08-25 21:39:44,-21.15,55.28,68.0,72,75,4.7
530,Menomonie,US,2020-08-25 21:39:44,44.88,-91.92,84.0,69,1,10.29
531,Baherden,TM,2020-08-25 21:39:45,38.44,57.43,70.3,33,8,4.99
532,Bani Walid,LY,2020-08-25 21:39:45,31.76,13.99,69.22,89,0,5.55
533,Esmeraldas,BR,2020-08-25 21:39:45,-19.76,-44.31,71.6,42,6,10.29
534,Honiara,SB,2020-08-25 21:39:45,-9.43,159.95,75.2,94,75,2.24
535,Kungurtug,RU,2020-08-25 21:39:46,50.6,97.52,48.65,82,87,3.89
536,Ekibastuz,KZ,2020-08-25 21:39:46,51.67,75.37,57.58,68,0,9.62
537,Laukaa,RU,2020-08-25 21:39:46,58.74,29.85,56.55,95,100,4.76
538,Tayoltita,MX,2020-08-25 21:39:47,24.08,-105.93,85.89,46,56,1.88
539,Saint-Gabriel,CA,2020-08-25 21:39:47,46.3,-73.38,69.01,56,90,8.05
540,Talara,PE,2020-08-25 21:39:47,-4.58,-81.27,63.23,79,9,22.08
541,Auki,SB,2020-08-25 21:39:47,-8.77,160.7,78.03,82,89,4.56
542,Takhtamygda,RU,2020-08-25 21:39:48,54.1,123.57,48.42,93,72,2.3
543,George,ZA,2020-08-25 21:39:48,-33.96,22.46,57.2,87,47,17.22
544,San Policarpo,PH,2020-08-25 21:39:48,12.18,125.51,78.71,82,24,4.07
545,Aljezur,PT,2020-08-25 21:39:48,37.32,-8.8,63.0,85,0,1.01
546,Carballo,ES,2020-08-25 21:39:49,43.21,-8.69,70.0,94,75,1.12
547,Bergen,NO,2020-08-25 21:39:50,60.39,5.33,51.01,87,99,11.41
548,Rendsburg,DE,2020-08-25 21:39:50,54.3,9.67,60.01,93,75,8.05
549,Boskovice,CZ,2020-08-25 21:39:50,49.49,16.66,61.0,70,33,4.85
